,total_consumption,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,moonphase,conditions_clear,conditions_overcast,conditions_partiallycloudy,conditions_rain,conditions_rainovercast,conditions_rainpartiallycloudy,conditions_snowovercast,conditions_snowpartiallycloudy,conditions_snowrain,conditions_snowrainovercast,conditions_snowrainpartiallycloudy,day_length,is_holiday
2009-04-10,1842.114,165.792,348529.66,7674.0,2057.0,2822.0,13828.0,19.3,12.1,15.6,19.3,12.1,15.6,8.1,61.9,0.302,100,8.33,0.0,0.0,55.6,24.8,174.9,1005.1,61.0,19.5,0.53,False,False,False,False,False,True,False,False,False,False,False,13.419722222222223,False
2009-04-11,2462.446,253.666,346995.73,10332.4,3661.0,4286.0,18233.0,19.4,10.4,14.3,19.4,10.4,14.3,8.1,68.2,0.219,100,12.5,0.0,0.0,45.6,21.7,191.0,1007.2,62.4,17.8,0.56,False,False,False,False,False,True,False,False,False,False,False,13.477777777777778,False
2009-04-12,2141.012,281.67,346180.75,9119.2,7498.0,1504.0,12470.0,18.6,11.2,14.3,18.6,11.2,14.3,10.9,81.1,4.256,100,33.33,0.0,0.0,37.3,14.3,350.7,1011.3,65.2,10.1,0.59,False,False,False,False,False,True,False,False,False,False,False,13.536388888888888,False
2009-04-13,1598.624,199.44,346747.02,6813.0,1006.0,5648.0,6209.0,18.6,9.0,13.4,18.6,6.9,13.0,9.6,79.0,0.0,0,0.0,0.0,0.0,25.9,13.5,329.5,1011.0,60.5,8.7,0.62,False,False,True,False,False,False,False,False,False,False,False,13.594166666666666,True
2009-04-14,1501.538,188.58,347748.95,6386.4,888.0,2341.0,9478.0,19.7,10.7,15.6,19.7,10.7,15.6,10.5,73.0,0.0,0,0.0,0.0,0.0,21.8,10.4,39.2,1007.9,57.5,7.8,0.65,False,False,True,False,False,False,False,False,False,False,False,13.651944444444444,False
2009-04-15,1216.062,190.886,347501.82,5199.8,1880.0,463.0,5278.0,20.7,12.4,15.9,20.7,12.4,15.9,9.5,68.7,1.586,100,16.67,0.0,0.0,50.6,26.1,141.9,1004.1,70.3,12.3,0.69,False,False,False,False,False,True,False,False,False,False,False,13.709444444444445,False
2009-04-16,1564.524,179.016,346285.5,6658.8,2896.0,397.0,9809.0,14.0,10.1,11.9,14.0,10.1,11.9,7.7,76.0,0.5,100,20.83,0.0,0.0,23.3,11.1,223.0,1006.8,71.9,18.0,0.72,False,False,False,False,False,True,False,False,False,False,False,13.766944444444444,False
2009-04-17,2042.81,171.198,347511.93,8592.4,0.0,5224.0,7655.0,15.5,7.7,11.6,15.5,6.5,11.1,6.4,71.2,0.0,0,0.0,0.0,0.0,37.7,19.3,280.8,1009.7,72.2,19.1,0.75,False,False,True,False,False,False,False,False,False,False,False,13.823888888888888,False
2009-04-18,1512.266,146.958,347106.6,6376.4,1028.0,2613.0,10699.0,10.8,8.2,9.8,10.8,6.7,9.2,8.0,88.8,2.4,100,45.83,0.0,0.0,31.6,14.1,294.1,1013.4,77.1,8.7,0.78,False,False,False,False,False,True,False,False,False,False,False,13.880833333333333,False
2009-04-19,1286.468,153.604,349428.29,5397.8,2201.0,376.0,8088.0,16.0,9.8,12.0,16.0,7.6,11.8,8.7,81.2,1.136,100,25.0,0.0,0.0,32.5,16.2,35.7,1017.9,79.0,9.6,0.82,False,False,False,False,False,True,False,False,False,False,False,13.9375,False
2009-04-20,1486.51,169.502,348342.56,6240.0,0.0,2644.0,10476.0,19.4,9.2,14.0,19.4,7.6,13.6,8.4,71.1,0.0,0,0.0,0.0,0.0,40.1,21.4,356.1,1023.2,27.5,12.8,0.85,False,False,True,False,False,False,False,False,False,False,False,13.994166666666667,False
2009-04-21,1894.598,182.732,346533.79,7970.8,1925.0,375.0,7380.0,19.4,8.3,13.7,19.4,6.2,13.1,7.6,69.0,0.0,0,0.0,0.0,0.0,42.3,20.5,345.6,1024.2,18.0,9.7,0.88,True,False,False,False,False,False,False,False,False,False,False,14.050277777777778,False
2009-04-22,1496.198,203.908,347435.79,6296.8,1024.0,1203.0,13265.0,18.9,7.7,13.5,18.9,6.0,13.1,6.3,63.8,0.0,0,0.0,0.0,0.0,32.0,14.0,347.2,1025.0,25.4,11.7,0.91,False,False,True,False,False,False,False,False,False,False,False,14.106111111111112,False
2009-04-23,1141.46,175.454,347752.28,4899.2,1068.0,395.0,5511.0,18.3,7.6,13.3,18.3,6.5,13.1,1.6,48.5,0.0,0,0.0,0.0,0.0,25.9,12.3,48.0,1022.8,45.4,19.2,0.94,False,False,True,False,False,False,False,False,False,False,False,14.161944444444444,False
2009-04-24,1194.048,180.82,348177.72,5083.0,0.0,383.0,9677.0,18.0,7.2,13.1,18.0,5.8,12.8,2.6,51.0,0.0,0,0.0,0.0,0.0,45.4,20.7,105.2,1015.8,25.3,21.6,0.98,False,False,True,False,False,False,False,False,False,False,False,14.216944444444444,False
2009-04-25,2022.284,235.592,346332.0,8548.0,2007.0,3901.0,13225.0,13.5,8.4,10.8,13.5,6.6,10.4,5.7,71.0,0.152,100,8.33,0.0,0.0,36.9,18.3,170.0,1009.6,62.5,17.5,0.0,False,False,False,False,False,True,False,False,False,False,False,14.271944444444445,False
2009-04-26,1781.626,229.618,348285.49,7548.6,3053.0,3017.0,10561.0,14.4,8.9,11.4,14.4,7.7,11.1,7.9,80.3,0.253,100,12.5,0.0,0.0,18.4,8.3,181.5,1008.7,82.7,13.8,0.05,False,False,False,False,False,True,False,False,False,False,False,14.32638888888889,False
2009-04-27,1351.628,160.408,347041.77,5766.0,995.0,376.0,7021.0,15.2,7.1,11.0,15.2,4.4,10.3,6.6,75.3,7.258,100,12.5,0.0,0.0,52.6,27.6,206.7,1003.2,70.2,17.6,0.08,False,False,False,False,False,True,False,False,False,False,False,14.380833333333333,False
2009-04-28,1706.386,160.366,348465.78,7285.0,2068.0,371.0,11469.0,12.7,4.7,8.3,12.7,3.2,7.2,5.9,85.6,8.216,100,37.5,0.0,0.0,38.6,16.9,175.1,1001.5,73.0,15.5,0.12,False,False,False,False,False,True,False,False,False,False,False,14.434444444444445,False
2009-04-29,1664.68,141.616,348748.62,6996.2,1043.0,2492.0,9372.0,14.0,7.4,9.9,14.0,6.3,9.6,7.1,83.7,2.267,100,37.5,0.0,0.0,35.3,12.7,331.7,1008.4,83.4,15.9,0.15,False,False,False,False,False,True,False,False,False,False,False,14.488055555555556,False
2009-04-30,1834.762,138.056,348342.24,7666.4,1027.0,363.0,15305.0,18.5,5.2,12.1,18.5,5.2,12.0,6.2,71.5,0.004,100,4.17,0.0,0.0,27.0,10.2,159.5,1016.9,26.9,12.4,0.19,False,False,False,False,False,True,False,False,False,False,False,14.54138888888889,False
2009-05-01,1512.802,190.462,347433.25,6370.8,1067.0,1052.0,11709.0,20.4,8.0,14.4,20.4,8.0,14.3,7.7,67.4,0.0,0,0.0,0.0,0.0,38.9,20.7,319.5,1023.1,15.1,15.9,0.25,True,False,False,False,False,False,False,False,False,False,False,14.59388888888889,True
2009-05-02,1393.91,179.62,348311.38,5871.6,1430.0,374.0,9760.0,17.3,7.4,13.2,17.3,7.2,13.0,8.9,75.5,0.0,0,0.0,0.0,0.0,38.9,12.6,320.7,1029.2,46.7,16.2,0.26,False,False,True,False,False,False,False,False,False,False,False,14.64611111111111,False
2009-05-03,1608.878,179.698,348575.52,6857.2,3207.0,2593.0,7226.0,14.0,8.7,11.8,14.0,7.9,11.7,7.8,77.1,0.0,0,0.0,0.0,0.0,31.6,13.9,313.9,1027.3,67.7,13.7,0.3,False,False,True,False,False,False,False,False,False,False,False,14.697777777777778,False
2009-05-04,1667.882,146.056,347666.73,6971.6,1007.0,411.0,11374.0,15.4,6.1,11.2,15.4,5.3,10.7,3.6,62.9,0.0,0,0.0,0.0,0.0,33.1,16.4,330.2,1027.2,56.1,16.4,0.33,False,False,True,False,False,False,False,False,False,False,False,14.748888888888889,False
2009-05-05,1731.474,141.914,346778.63,7282.4,1049.0,5539.0,10166.0,16.0,7.5,12.0,16.0,5.8,11.5,8.0,76.6,0.0,0,0.0,0.0,0.0,33.1,16.2,267.4,1025.5,76.5,18.6,0.37,False,False,True,False,False,False,False,False,False,False,False,14.799722222222222,False
2009-05-06,1349.902,146.37800000000001,346891.27,5716.4,1038.0,1797.0,9058.0,16.2,8.7,13.1,16.2,7.1,12.8,8.5,74.6,0.0,0,0.0,0.0,0.0,40.9,19.8,271.1,1022.2,82.6,20.5,0.4,False,False,True,False,False,False,False,False,False,False,False,14.85,False
2009-05-07,1012.648,135.008,347289.86,4280.8,0.0,374.0,7992.0,23.2,7.7,16.0,23.2,7.3,16.0,10.3,71.3,0.0,0,0.0,0.0,0.0,29.2,12.8,191.9,1016.5,33.3,17.6,0.44,False,False,True,False,False,False,False,False,False,False,False,14.899444444444445,False
2009-05-08,1857.156,154.882,346787.73,7801.6,2226.0,848.0,15426.0,17.9,11.7,14.5,17.9,11.7,14.5,9.2,71.7,0.017,100,8.33,0.0,0.0,37.4,19.8,269.1,1015.4,65.7,17.7,0.47,False,False,False,False,False,True,False,False,False,False,False,14.948333333333334,True
2009-05-09,1261.352,182.984,347866.89,5420.8,2090.0,382.0,6605.0,16.3,10.3,13.2,16.3,10.3,13.2,8.7,74.6,1.544,100,8.33,0.0,0.0,23.2,12.3,121.0,1017.0,73.4,16.4,0.5,False,False,False,False,False,True,False,False,False,False,False,14.996944444444445,False
2009-05-10,1966.552,204.898,346902.43,8409.4,4300.0,6670.0,8692.0,20.5,10.5,15.1,20.5,10.5,15.1,11.8,81.9,1.479,100,16.67,0.0,0.0,31.1,16.5,84.9,1015.8,77.8,11.4,0.54,False,False,False,False,False,True,False,False,False,False,False,15.044722222222223,False
2009-05-11,1517.176,158.44,345961.91,6380.6,1035.0,457.0,11009.0,15.2,13.8,14.3,15.2,13.8,14.3,13.0,92.1,1.631,100,33.33,0.0,0.0,44.6,22.2,28.6,1013.9,94.0,8.0,0.57,False,False,False,False,True,False,False,False,False,False,False,15.091944444444444,False
2009-05-12,1625.956,150.022,346142.56,6867.2,0.0,2713.0,11335.0,19.5,11.9,14.8,19.5,11.9,14.8,12.4,86.1,21.489,100,37.5,0.0,0.0,41.6,23.9,17.8,1012.4,78.6,11.4,0.61,False,False,False,False,False,True,False,False,False,False,False,15.13861111111111,False
2009-05-13,1246.398,171.566,346515.81,5338.6,1419.0,553.0,7127.0,21.3,13.2,16.7,21.3,13.2,16.7,14.1,85.7,2.42,100,16.67,0.0,0.0,35.3,13.5,7.3,1012.5,84.9,7.6,0.64,False,False,False,False,False,True,False,False,False,False,False,15.184444444444445,False
2009-05-14,1606.984,151.91,345685.71,6920.2,0.0,4065.0,11499.0,18.0,13.1,15.3,18.0,13.1,15.3,13.9,91.8,13.994,100,54.17,0.0,0.0,33.5,12.8,235.2,1007.5,85.0,10.9,0.67,False,False,False,False,False,True,False,False,False,False,False,15.229722222222222,False
2009-05-15,1422.226,140.546,346978.37,6023.2,1382.0,494.0,12195.0,14.7,9.5,12.8,14.7,8.3,12.7,9.8,83.0,1.107,100,8.33,0.0,0.0,49.1,23.7,225.1,1007.5,68.2,15.2,0.7,False,False,False,False,False,True,False,False,False,False,False,15.273888888888889,False
2009-05-16,2007.378,186.502,345583.81,8475.0,1705.0,4820.0,12265.0,15.8,8.7,12.3,15.8,7.0,11.6,9.3,82.2,1.567,100,29.17,0.0,0.0,44.8,20.0,189.6,1011.6,74.0,17.6,0.74,False,False,False,False,False,True,False,False,False,False,False,15.3175,False
2009-05-17,1543.764,226.46,346033.05,6631.8,2555.0,1926.0,7168.0,15.9,9.7,12.2,15.9,7.4,11.8,9.8,85.9,6.423,100,37.5,0.0,0.0,43.5,20.2,187.5,1012.7,75.0,17.2,0.75,False,False,False,False,False,True,False,False,False,False,False,15.360555555555555,False
2009-05-18,1209.906,154.56,346980.49,5066.2,763.0,374.0,8971.0,18.8,7.8,13.0,18.8,6.1,12.5,8.1,74.1,0.504,100,4.17,0.0,0.0,50.0,19.7,209.9,1018.5,43.7,20.8,0.8,False,False,False,False,False,True,False,False,False,False,False,15.4025,False
2009-05-19,1617.344,188.884,347029.83,6770.2,3253.0,792.0,10981.0,19.6,8.1,14.1,19.6,8.1,14.1,8.9,72.9,0.0,0,0.0,0.0,0.0,31.7,15.4,217.1,1020.5,52.5,18.4,0.83,False,False,True,False,False,False,False,False,False,False,False,15.443888888888889,False
2009-05-20,1307.162,182.382,347500.38,5528.8,1061.0,1889.0,9470.0,22.8,8.8,16.5,22.8,8.8,16.5,9.6,66.3,0.0,0,0.0,0.0,0.0,20.9,7.2,83.8,1019.8,61.0,19.9,0.87,False,False,True,False,False,False,False,False,False,False,False,15.483888888888888,False
2009-05-21,1575.15,212.396,347067.51,6636.2,1553.0,1278.0,12563.0,22.0,13.3,17.8,22.0,13.3,17.8,12.0,69.8,0.0,0,0.0,0.0,0.0,36.2,15.7,329.6,1014.6,69.4,17.8,0.9,False,False,True,False,False,False,False,False,False,False,False,15.52361111111111,True
2009-05-22,1074.806,237.242,348431.81,4609.4,982.0,1207.0,8078.0,20.6,9.4,15.4,20.6,8.4,15.3,6.5,57.9,0.0,0,0.0,0.0,0.0,28.3,14.7,321.3,1017.9,21.1,19.8,0.93,False,False,True,False,False,False,False,False,False,False,False,15.561944444444444,False
2009-05-23,1530.598,193.25,346418.52,6472.0,480.0,1844.0,12579.0,22.1,10.9,17.1,22.1,10.9,17.1,9.3,61.2,0.216,100,8.33,0.0,0.0,35.3,19.9,64.2,1016.5,36.2,18.2,0.96,False,False,False,False,False,True,False,False,False,False,False,15.599444444444444,False
2009-05-24,1287.786,177.2,348505.87,5429.6,45.0,446.0,10256.0,28.5,14.4,21.9,29.5,14.4,22.1,15.3,67.3,0.0,0,0.0,0.0,0.0,27.7,14.0,356.7,1017.2,27.0,17.7,0.0,False,False,True,False,False,False,False,False,False,False,False,15.636111111111111,False
2009-05-25,1354.096,183.162,343340.5,5762.6,920.0,966.0,9930.0,29.0,18.1,23.5,31.3,18.1,23.9,18.2,72.9,0.0,0,0.0,0.0,0.0,39.4,21.5,57.4,1013.6,44.6,16.0,0.03,False,False,True,False,False,False,False,False,False,False,False,15.671666666666667,False
2009-05-26,1337.674,126.172,333068.63,5812.2,1191.0,860.0,10100.0,20.8,11.3,15.3,20.8,11.3,15.3,11.7,80.1,8.942,100,20.83,0.0,0.0,59.6,27.8,264.4,1016.1,76.3,15.0,0.07,False,False,False,False,False,True,False,False,False,False,False,15.706111111111111,False
2009-05-27,1544.292,124.902,332845.88,6729.8,1052.0,2355.0,11076.0,16.1,7.3,12.4,16.1,5.6,12.0,7.0,70.8,0.0,0,0.0,0.0,0.0,39.1,19.8,251.4,1027.6,66.2,18.9,0.1,False,False,True,False,False,False,False,False,False,False,False,15.739722222222222,False
2009-05-28,1179.736,128.786,336531.4,5058.6,1502.0,421.0,9049.0,17.5,13.1,15.1,17.5,13.1,15.1,12.5,85.0,0.023,100,12.5,0.0,0.0,31.3,13.6,299.5,1030.1,97.1,14.3,0.14,False,False,False,False,True,False,False,False,False,False,False,15.772222222222222,False
2009-05-29,1242.846,147.15,347844.53,5232.2,1005.0,434.0,10112.0,22.1,12.9,17.6,22.1,12.9,17.6,10.4,66.6,0.063,100,8.33,0.0,0.0,45.1,22.2,49.4,1028.4,29.0,17.9,0.17,False,False,False,False,False,True,False,False,False,False,False,15.803611111111111,False
2009-05-30,1659.106,233.688,347275.31,7060.4,2787.0,1707.0,11557.0,23.0,12.6,18.2,23.0,12.6,18.2,5.8,45.0,0.0,0,0.0,0.0,0.0,51.8,26.3,59.4,1021.6,0.1,22.6,0.21,True,False,False,False,False,False,False,False,False,False,False,15.83361111111111,False
2009-05-31,956.89,200.616,347696.85,4156.8,1466.0,458.0,5720.0,22.5,13.4,18.2,22.5,13.4,18.2,10.0,59.7,0.0,0,0.0,0.0,0.0,45.3,23.3,38.9,1020.5,25.7,20.7,0.25,False,False,True,False,False,False,False,False,False,False,False,15.862777777777778,False
2009-06-01,1443.26,229.876,347521.14,6208.2,2789.0,461.0,11361.0,25.0,13.8,19.9,25.0,13.8,19.9,12.2,63.2,0.0,0,0.0,0.0,0.0,43.5,22.2,29.3,1020.2,27.4,16.7,0.28,False,False,True,False,False,False,False,False,False,False,False,15.890555555555556,True
2009-06-02,1090.638,223.696,347947.63,4849.6,0.0,506.0,7892.0,23.3,14.7,19.4,23.3,14.7,19.4,10.6,58.8,0.0,0,0.0,0.0,0.0,41.9,20.9,7.0,1020.7,5.2,20.0,0.31,True,False,False,False,False,False,False,False,False,False,False,15.917222222222222,False
2009-06-03,1356.578,200.926,346184.53,5870.4,940.0,1370.0,11577.0,22.3,12.7,17.9,22.3,12.7,17.9,10.1,61.9,0.0,0,0.0,0.0,0.0,37.3,18.0,17.6,1019.4,44.3,20.5,0.35,False,False,True,False,False,False,False,False,False,False,False,15.9425,False
2009-06-04,1035.66,164.662,345614.69,4440.2,1906.0,455.0,6905.0,18.5,10.3,14.4,18.5,10.3,14.4,6.2,59.1,0.0,0,0.0,0.0,0.0,32.6,15.7,24.6,1017.1,47.1,22.4,0.38,False,False,True,False,False,False,False,False,False,False,False,15.966666666666667,False
2009-06-05,1230.36,156.95,345403.02,5256.0,0.0,456.0,12515.0,18.8,8.8,14.2,18.8,7.5,14.0,4.7,54.1,0.0,0,0.0,0.0,0.0,43.3,20.4,63.7,1009.8,50.4,22.9,0.42,False,False,True,False,False,False,False,False,False,False,False,15.989722222222222,False
2009-06-06,1475.45,233.496,346437.85,6356.6,1769.0,2732.0,10611.0,14.5,9.9,12.3,14.5,9.1,12.3,7.5,73.1,2.354,100,20.83,0.0,0.0,36.8,19.6,43.5,1000.0,68.1,14.7,0.45,False,False,False,False,False,True,False,False,False,False,False,16.011111111111113,False
2009-06-07,1207.392,218.93,347066.73,5225.6,2077.0,1641.0,6034.0,16.6,11.4,13.0,16.6,11.4,13.0,9.0,78.3,4.645,100,37.5,0.0,0.0,47.6,21.1,220.3,1002.7,81.5,15.7,0.5,False,False,False,False,False,True,False,False,False,False,False,16.031388888888888,False
2009-06-08,1178.776,129.36,345693.21,5100.6,1024.0,432.0,8551.0,15.1,8.2,12.2,15.1,7.2,12.0,10.3,88.9,10.964,100,50.0,0.0,0.0,30.4,15.5,161.4,1006.1,68.7,15.2,0.52,False,False,False,False,False,True,False,False,False,False,False,16.05027777777778,False
2009-06-09,1332.85,154.396,346929.86,5699.2,1000.0,414.0,10695.0,18.4,10.7,14.6,18.4,10.7,14.6,12.1,85.9,2.813,100,33.33,0.0,0.0,57.8,26.4,201.7,1007.1,77.8,17.9,0.56,False,False,False,False,False,True,False,False,False,False,False,16.067777777777778,False
2009-06-10,1602.996,159.208,346631.16,6816.8,1032.0,4745.0,9889.0,16.6,11.5,14.0,16.6,11.5,14.0,12.1,88.2,9.021,100,37.5,0.0,0.0,53.4,19.4,195.3,1011.8,88.5,13.9,0.59,False,False,False,False,False,True,False,False,False,False,False,16.08416666666667,False
2009-06-11,1300.65,159.932,347293.52,5548.8,0.0,472.0,10610.0,19.7,11.4,15.9,19.7,11.4,15.9,10.0,70.4,0.734,100,8.33,0.0,0.0,59.4,22.6,271.2,1017.7,68.4,19.8,0.62,False,False,False,False,False,True,False,False,False,False,False,16.09888888888889,False
2009-06-12,1101.732,152.704,346949.77,4703.0,1009.0,460.0,7137.0,21.6,12.0,17.0,21.6,12.0,17.0,10.7,67.5,0.0,0,0.0,0.0,0.0,24.8,9.7,308.8,1021.9,71.1,21.1,0.65,False,False,True,False,False,False,False,False,False,False,False,16.112222222222222,False
2009-06-13,14.218,3.918,7315.58,60.2,0.0,5.0,79.0,25.4,14.1,20.1,25.4,14.1,20.1,12.9,64.6,0.0,0,0.0,0.0,0.0,21.5,8.4,134.0,1020.5,36.0,20.4,0.69,False,False,True,False,False,False,False,False,False,False,False,16.124166666666667,False
2009-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,16.5,22.4,28.6,16.5,22.5,15.8,67.2,0.0,0,0.0,0.0,0.0,39.1,17.4,235.1,1017.6,54.7,18.4,0.72,False,False,True,False,False,False,False,False,False,False,False,16.134722222222223,False
2009-06-15,771.908,153.828,237071.21,3332.6,916.0,348.0,5662.0,20.2,15.1,16.6,20.2,15.1,16.6,14.7,88.6,16.305,100,50.0,0.0,0.0,35.9,13.8,335.7,1016.7,89.5,12.5,0.75,False,False,False,False,False,True,False,False,False,False,False,16.14388888888889,False
2009-06-16,1508.792,212.188,346796.9,6458.2,2983.0,1221.0,13691.0,22.0,11.0,16.5,22.0,11.0,16.5,10.9,72.6,1.014,100,16.67,0.0,0.0,28.5,14.0,286.6,1023.0,34.8,14.3,0.75,False,False,False,False,False,True,False,False,False,False,False,16.15138888888889,False
2009-06-17,988.016,192.86,347465.53,4260.8,975.0,611.0,7193.0,24.8,12.6,19.3,24.8,12.6,19.3,11.6,62.7,0.0,0,0.0,0.0,0.0,32.6,13.9,165.1,1020.8,50.3,19.2,0.82,False,False,True,False,False,False,False,False,False,False,False,16.157777777777778,False
2009-06-18,1165.7,165.954,347466.56,4906.8,0.0,461.0,11223.0,20.3,14.7,18.0,20.3,14.7,18.0,13.9,76.8,0.0,0,0.0,0.0,0.0,29.5,16.5,271.2,1019.6,70.4,20.0,0.85,False,False,True,False,False,False,False,False,False,False,False,16.1625,False
2009-06-19,1086.866,164.26,347497.32,4620.2,969.0,475.0,7737.0,19.6,12.8,16.1,19.6,12.8,16.1,8.6,62.6,0.146,100,4.17,0.0,0.0,37.1,19.7,310.7,1021.8,57.6,20.1,0.89,False,False,False,False,False,True,False,False,False,False,False,16.165555555555557,False
2009-06-20,1107.1,179.056,347737.8,4679.2,0.0,2657.0,9159.0,17.1,10.6,13.9,17.1,10.6,13.9,8.9,72.2,0.005,100,4.17,0.0,0.0,44.0,22.8,313.1,1024.2,61.1,20.7,0.92,False,False,False,False,False,True,False,False,False,False,False,16.16777777777778,False
2009-06-21,855.142,161.526,347452.93,3646.4,1039.0,412.0,6002.0,20.0,9.3,15.2,20.0,8.7,15.2,9.6,70.9,0.0,0,0.0,0.0,0.0,45.5,19.5,316.8,1023.9,44.1,18.2,0.95,False,False,True,False,False,False,False,False,False,False,False,16.168055555555554,False
2009-06-22,1094.098,162.124,347331.3,4634.0,0.0,449.0,11148.0,19.5,13.0,16.2,19.5,13.0,16.2,8.3,61.5,0.0,0,0.0,0.0,0.0,36.0,16.2,23.5,1025.8,43.1,19.0,0.0,False,False,True,False,False,False,False,False,False,False,False,16.166944444444443,False
2009-06-23,1039.214,163.872,347347.1,4428.2,1010.0,1261.0,8186.0,22.4,10.8,17.5,22.4,10.8,17.5,8.0,55.3,0.0,0,0.0,0.0,0.0,46.2,22.1,39.6,1025.0,14.4,20.0,0.02,True,False,False,False,False,False,False,False,False,False,False,16.164166666666667,False
2009-06-24,1534.874,194.322,346373.54,6503.2,3059.0,1239.0,14275.0,24.8,14.5,20.1,24.8,14.5,20.1,10.6,56.0,0.0,0,0.0,0.0,0.0,46.4,23.0,41.6,1016.9,27.8,19.4,0.05,False,False,True,False,False,False,False,False,False,False,False,16.16027777777778,False
2009-06-25,771.362,183.966,347296.25,3332.0,0.0,495.0,6224.0,26.5,17.7,22.2,26.5,17.7,22.2,14.5,62.3,0.0,0,0.0,0.0,0.0,31.8,15.7,69.4,1010.6,53.9,21.3,0.09,False,False,True,False,False,False,False,False,False,False,False,16.154722222222222,False
2009-06-26,1277.322,238.86599999999999,346378.71,5531.0,1826.0,538.0,9952.0,23.6,17.8,20.4,23.6,17.8,20.4,16.4,78.3,1.0,100,29.17,0.0,0.0,35.7,18.2,334.2,1011.0,75.0,17.4,0.12,False,False,False,False,False,True,False,False,False,False,False,16.147777777777776,False
2009-06-27,1709.052,271.624,348212.37,7240.6,2663.0,2432.0,13468.0,25.2,14.5,19.6,25.2,14.5,19.6,13.3,69.3,0.038,100,4.17,0.0,0.0,31.6,12.9,328.6,1015.5,31.1,16.4,0.16,False,False,False,False,False,True,False,False,False,False,False,16.139444444444443,False
2009-06-28,1059.394,277.824,348247.34,4621.0,0.0,1421.0,6742.0,26.8,16.5,22.3,27.1,16.5,22.4,14.6,62.9,0.0,0,0.0,0.0,0.0,25.2,12.3,41.0,1015.2,45.1,17.4,0.19,False,False,True,False,False,False,False,False,False,False,False,16.129444444444445,False
2009-06-29,1010.134,236.026,348327.11,4358.0,1794.0,598.0,6462.0,29.6,18.3,24.6,28.9,18.3,24.5,15.0,57.9,0.0,0,0.0,0.0,0.0,32.9,14.8,47.4,1017.0,11.3,16.5,0.25,True,False,False,False,False,False,False,False,False,False,False,16.118333333333332,False
2009-06-30,1192.446,283.15,348398.79,5244.8,582.0,1034.0,8989.0,30.2,18.3,25.0,29.8,18.3,25.0,15.3,56.6,0.0,0,0.0,0.0,0.0,31.0,14.4,25.3,1019.5,23.2,17.5,0.26,False,False,True,False,False,False,False,False,False,False,False,16.105833333333333,False
2009-07-01,1218.342,265.742,348205.39,5251.6,989.0,590.0,9747.0,29.7,18.9,24.7,29.4,18.9,24.7,16.2,61.1,0.0,0,0.0,0.0,0.0,30.5,14.9,20.2,1020.4,13.7,15.2,0.3,True,False,False,False,False,False,False,False,False,False,False,16.091666666666665,False
2009-07-02,1242.578,276.318,348432.11,5349.6,637.0,603.0,8032.0,31.4,19.3,25.5,31.4,19.3,25.6,16.6,59.9,0.0,0,0.0,0.0,0.0,32.8,14.8,347.7,1016.5,30.5,14.2,0.33,False,False,True,False,False,False,False,False,False,False,False,16.07611111111111,False
2009-07-03,864.148,245.996,348369.62,3794.6,856.0,642.0,7371.0,26.9,19.0,22.7,26.6,19.0,22.7,14.9,64.0,0.0,0,0.0,0.0,0.0,30.5,17.2,270.1,1015.2,50.6,20.7,0.36,False,False,True,False,False,False,False,False,False,False,False,16.059444444444445,False
2009-07-04,1238.568,373.902,347252.35,5535.6,2084.0,2329.0,6791.0,27.6,17.1,22.6,27.3,17.1,22.6,13.3,57.5,0.0,0,0.0,0.0,0.0,31.5,10.2,43.5,1014.0,34.2,23.6,0.4,False,False,True,False,False,False,False,False,False,False,False,16.04111111111111,False
2009-07-05,1410.736,383.148,347680.19,6206.8,3215.0,1438.0,8014.0,25.8,19.3,22.5,25.8,19.3,22.5,14.1,60.1,0.0,0,0.0,0.0,0.0,39.8,14.9,260.4,1011.3,56.4,22.4,0.43,False,False,True,False,False,False,False,False,False,False,False,16.02166666666667,False
2009-07-06,954.26,270.972,348139.4,4178.6,429.0,755.0,7142.0,23.3,15.9,19.5,23.3,15.9,19.5,12.3,64.5,0.038,100,4.17,0.0,0.0,53.4,23.3,235.9,1010.6,53.9,22.6,0.47,False,False,False,False,False,True,False,False,False,False,False,16.000555555555554,False
2009-07-07,1110.136,256.638,347963.05,4901.4,1292.0,3619.0,5704.0,21.4,14.1,16.8,21.4,14.1,16.8,11.9,73.7,3.664,100,41.67,0.0,0.0,53.1,24.6,242.5,1009.6,72.7,18.9,0.5,False,False,False,False,False,True,False,False,False,False,False,15.97888888888889,False
2009-07-08,1234.4,221.196,347909.4,5315.0,0.0,3514.0,9308.0,19.3,13.9,16.1,19.3,13.9,16.1,12.5,79.8,4.868,100,33.33,0.0,0.0,38.9,19.7,260.9,1013.5,66.9,15.6,0.53,False,False,False,False,False,True,False,False,False,False,False,15.955277777777777,False
